,Farmacia,Producto,SKU,Normal,Oferta
296,Ahumada,DESODORANTE ROLL ON EUCERIN pH5 50 ML,68214,10099.00,10099.00
297,Ahumada,DESODORANTE ROLL ON EUCERIN pH5 50 ML,68214,10099.00,10099.00
298,Ahumada,Red Bull Lata Energ\u00e9tica Sugar Free x 250 mL,67791,1999.00,1999.00
299,Ahumada,Red Bull Lata Energ\u00e9tica Sugar Free x 250 mL,67791,1999.00,1999.00
300,Ahumada,Tena Toalla Higienica Maxi Incontinencia Leve x 10 Unidades,84317,4499.00,4499.00
301,Ahumada,Maybelline M\u00e1scara De Pesta\u00f1as Big Shot Waterproof x 9 mL,83713002,8499.00,8499.00
302,Ahumada,"Metotrexato 2,5 mg x 100 Comprimidos",87738,19395.00,19395.00
303,Ahumada,"Metotrexato 2,5 mg x 100 Comprimidos",87738,19395.00,19395.00
304,Ahumada,"Metotrexato 2,5 mg x 100 Comprimidos",87738,19395.00,19395.00
305,Ahumada,Nutrisse Cor Intensa Tintura 8.1 Rubio Claro Ceniza x 1 Unidad,72894019,2899.00,2899.00
306,Ahumada,Casting Tintura Creme Gloss 300 Casta\u00f1o x 1 Unidad,62036018,6999.00,6999.00
307,Ahumada,Paltomiel Adulto x 200 mL Jarabe,46668,5545.00,5545.00
308,Ahumada,Paltomiel Adulto x 200 mL Jarabe,46668,5545.00,5545.00
309,Ahumada,Mamadera Pigeon Vidrio Estandar 50ml,86884,9099.00,9099.00
310,Ahumada,Cerave Crema Hidratante Piel Seca x 454 mL,85463,15199.00,15199.00
311,Ahumada,Muno Start x 30 Polvo en Sobres,86690,29145.00,29145.00
312,Ahumada,Protium F x 30 Capsulas,85541,21595.00,21595.00
313,Ahumada,CREMA DE MANOS EUCERIN pH5 75 ML,37984,9699.00,9699.00
314,Ahumada,Infor Pro 3  x 30 Comprimidos Recubiertos,77014,11695.00,11695.00
315,Ahumada,ASEPXIA Gel Secante de Imperfecciones 28g,65400,7399.00,7399.00
316,Ahumada,ASEPXIA Gel Secante de Imperfecciones 28g,65400,7399.00,7399.00
317,Ahumada,Coral Colonia Natural Spray Musk x 100 mL,81981001,4299.00,4299.00
318,Ahumada,Agatha Ruiz de la Prada Eau De Toilette Gotas De Color Bubble x 30 mL,87230,5999.00,5999.00
319,Ahumada,Agatha Ruiz de la Prada Eau De Toilette Gotas De Color Bubble x 30 mL,87230,5999.00,5999.00
320,Ahumada,Rexona Desodorante Clinical Soft Solid Men x 48 g,64466,5499.00,5499.00
321,Ahumada,N/A,N/A,N/A,N/A
322,Ahumada,Gillette Maquina De Afeitar Fusion Proshield x 1 Unidad,82427,8799.00,8799.00
323,Ahumada,Flectane 500 mg\/20 mg x 10 Comprimidos Con Recubrimiento Enterico,85557,6995.00,6995.00
324,Ahumada,LOCI\u00d3N CORPORAL EUCERIN pH5 400 ML,65474,20099.00,20099.00
325,Ahumada,N/A,N/A,N/A,N/A
326,Ahumada,N/A,N/A,N/A,N/A
327,Ahumada,Betaserc 24 mg x 30 Comprimidos,78923,33145.00,33145.00
328,Ahumada,Betaserc 24 mg x 30 Comprimidos,78923,33145.00,33145.00
329,Ahumada,N/A,N/A,N/A,N/A
330,Ahumada,Options P\u00e9talos Desmaquillantes x 80 Unidades,82097,1399.00,1399.00
331,Ahumada,Trim Encrespador De Pesta\u00f1as Easy Hold x 1 Unidad,76368,6799.00,6799.00
332,Ahumada,Vichy Shampoo Dercos Densisolutions x 250 mL,85375,13499.00,13499.00
333,Ahumada,N/A,N/A,N/A,N/A
334,Ahumada,Gillette Repuesto Mach3 x 4 Unidades,16546,10099.00,10099.00
335,Ahumada,Dig-Herbal x 60 Comprimidos,46677,9745.00,9745.00
336,Ahumada,Dig-Herbal x 60 Comprimidos,46677,9745.00,9745.00
337,Ahumada,Dig-Herbal x 60 Comprimidos,46677,9745.00,9745.00
338,Ahumada,Medrol 16 mg x 14 Comprimidos,4347,51895.00,51895.00
339,Ahumada,Medrol 16 mg x 14 Comprimidos,4347,51895.00,51895.00
340,Ahumada,Depomedrol 80mg. Caja 1 Amp.,4230,48995.00,48995.00
341,Ahumada,Levogastrol 25 mg x 30 Comprimidos,83377,25095.00,25095.00
342,Ahumada,Levogastrol 25 mg x 30 Comprimidos,83377,25095.00,25095.00
343,Ahumada,Prestat 75 mg x 40 Comprimidos,75541,12895.00,12895.00
344,Ahumada,Prestat 75 mg x 40 Comprimidos,75541,12895.00,12895.00
345,Ahumada,Lyrica 150 mg x 14 Capsulas,44350,39895.00,39895.00
346,Ahumada,N/A,N/A,N/A,N/A
347,Ahumada,N/A,N/A,N/A,N/A
348,Ahumada,N/A,N/A,N/A,N/A
349,Ahumada,Neilmed Sinus Rinse Kit Inicio x 60 Sachet,85031,23495.00,23495.00
350,Ahumada,Neilmed Sinus Rinse Kit Inicio x 60 Sachet,85031,23495.00,23495.00
351,Ahumada,Vivo Galletas 4 Semillas x 153 g,81623,1199.00,1199.00
352,Ahumada,Vivo Galletas 4 Semillas x 153 g,81623,1199.00,1199.00
353,Ahumada,N/A,N/A,N/A,N/A
354,Ahumada,N/A,N/A,N/A,N/A
355,Ahumada,"No 7 Delineador De Ojos Liquido Stay Perfect Lap Caf\u00e9 x 1,6 g",81241002,9299.00,9299.00
356,Ahumada,Coral Colonia Natural Spray Musk x 100 mL,81981001,4299.00,4299.00
357,Ahumada,Coral Colonia Natural Spray Musk x 100 mL,81981001,4299.00,4299.00
358,Ahumada,Stresam 50 mg x 60 C\u00e1psulas,69491,34995.00,34995.00
359,Ahumada,Stresam 50 mg x 60 C\u00e1psulas,69491,34995.00,34995.00
360,Ahumada,Cachantun Mas Citrus Bebida Botella Con Gas x 500 mL,45547,1399.00,1399.00
361,Ahumada,Tri-Luma x 15 g Crema Topica,41527,39295.00,39295.00
362,Ahumada,Tri-Luma x 15 g Crema Topica,41527,39295.00,39295.00
363,Ahumada,Cotidian Sabanilla Protector Cama x 8 Unidades,77783,5645.00,5645.00
364,Ahumada,Cotidian Sabanilla Protector Cama x 8 Unidades,77783,5645.00,5645.00
365,Ahumada,Cotidian Sabanilla Protector Cama x 8 Unidades,77783,5645.00,5645.00
366,Ahumada,Cotidian Sabanilla Protector Cama x 8 Unidades,77783,5645.00,5645.00
367,Ahumada,Cotidian Sabanilla Protector Cama x 8 Unidades,77783,5645.00,5645.00
368,Ahumada,Cotidian Sabanilla Protector Cama x 8 Unidades,77783,5645.00,5645.00
369,Ahumada,Tol Total x 100 mL Jarabe,9894,12095.00,12095.00
370,Ahumada,Tol Total x 100 mL Jarabe,9894,12095.00,12095.00
371,Ahumada,Loreal Autobronceante Sublime Bronze Bruma Seca x 150 mL,62762,10599.00,10599.00
372,Ahumada,Goicoechea Crema Diabet TX Plus 10% Urea x 250 g,86467,11799.00,11799.00
373,Ahumada,Goicoechea Crema Diabet TX Plus 10% Urea x 250 g,86467,11799.00,11799.00
374,Ahumada,AB 5 mg Antiseptico Bucal x 12 Comprimidos Masticables,9088,3095.00,3095.00
375,Ahumada,AB 5 mg Antiseptico Bucal x 12 Comprimidos Masticables,9088,3095.00,3095.00
376,Ahumada,N/A,N/A,N/A,N/A
377,Ahumada,Blunding Tobillera Elastica Talla M x 1 Unidad,86985,5995.00,5995.00
378,Ahumada,Blunding Tobillera Elastica Talla M x 1 Unidad,86985,5995.00,5995.00
379,Ahumada,"Red Off 0,0125% x 15 mL Solucion Oftalmica",165,3349.00,3349.00
380,Ahumada,"Red Off 0,0125% x 15 mL Solucion Oftalmica",165,3349.00,3349.00
381,Ahumada,"Nevanac 0,1 % x 5 mL Suspensi\u00f3n Oft\u00e1lmica",50042,36695.00,36695.00
382,Ahumada,"Nevanac 0,1 % x 5 mL Suspensi\u00f3n Oft\u00e1lmica",50042,36695.00,36695.00
383,Ahumada,Nutrisse Cor Intensa Tintura 8.1 Rubio Claro Ceniza x 1 Unidad,72894019,2899.00,2899.00
384,Ahumada,Corega Ultra Crema Adhesiva Menta x 40 g,8317,9999.00,9999.00
385,Ahumada,N/A,N/A,N/A,N/A
386,Ahumada,"Patanol 0,1 % x 5 mL Soluci\u00f3n Oft\u00e1lmica",16127,35395.00,35395.00
387,Ahumada,"Patanol 0,1 % x 5 mL Soluci\u00f3n Oft\u00e1lmica",16127,35395.00,35395.00
388,Ahumada,Cerave Crema Reparadora De Manos x 50 mL,87935,4699.00,4699.00
389,Ahumada,Neupro 4 mg\/24 horas x 14 Parches Transdermicos,71969,47795.00,47795.00
390,Ahumada,Prolopa 200 mg\/50 mg x 30 Comprimidos,3486,28695.00,28695.00
391,Ahumada,N/A,N/A,N/A,N/A
392,Ahumada,N/A,N/A,N/A,N/A
393,Ahumada,La Roche Posay M\u00e1scara Pesta\u00f1a Waterproof x 1 Unidad,81057002,21399.00,21399.00
394,Ahumada,La Roche Posay M\u00e1scara Pesta\u00f1a Waterproof x 1 Unidad,81057002,21399.00,21399.00
395,Ahumada,Cetril 10 mg x 50 Comprimidos,44148,31895.00,31895.00
396,Ahumada,Cetril 10 mg x 50 Comprimidos,44148,31895.00,31895.00
397,Ahumada,Lasea 80 mg x 28 C\u00e1psulas Blandas,84164,18195.00,18195.00
398,Ahumada,N/A,N/A,N/A,N/A
399,Ahumada,No 7 Rubor Power Blusher Peach Velvet x 1 Unidad,81227003,11799.00,11799.00
400,Ahumada,Glucagen Hypokit 1mg\/mL x 1 Ampolla Liofilizado Para Solucion Inyectable Con Solvente,14130,59395.00,59395.00
401,Ahumada,Glucagen Hypokit 1mg\/mL x 1 Ampolla Liofilizado Para Solucion Inyectable Con Solvente,14130,59395.00,59395.00
402,Ahumada,Ladysoft Protector Diario Largo x 30 Unidades,86328,1749.00,1749.00
403,Ahumada,"Cloruro De Sodio 0,9 % 10 mL x 5 Ampollas Soluci\u00f3n Inyectable",62898,2695.00,2695.00
404,Ahumada,"Cloruro De Sodio 0,9 % 10 mL x 5 Ampollas Soluci\u00f3n Inyectable",62898,2695.00,2695.00
405,Ahumada,Aquafresh Cepillo Dental Little Teeth x 1 Unidad,79179,3649.00,3649.00
406,Ahumada,Eminence Fragancia Acqua For Men x 100 mL,82156001,11099.00,11099.00
407,Ahumada,N/A,N/A,N/A,N/A
408,Ahumada,Metropast 500 mg x 20 Comprimidos,38064,11095.00,11095.00
409,Ahumada,Clotrimin 500mg. Caja 1 Ovulo Vag.1un.,82422,6795.00,6795.00
410,Ahumada,Care Plus Partidor Porta Comprimidos x 1 Unidad,71896,3095.00,3095.00
411,Ahumada,Care Plus Partidor Porta Comprimidos x 1 Unidad,71896,3095.00,3095.00
412,Ahumada,Thealoz Duo x 10 mL Soluci\u00f3n Oft\u00e1lmica,79655,28895.00,28895.00
413,Ahumada,Thealoz Duo x 10 mL Soluci\u00f3n Oft\u00e1lmica,79655,28895.00,28895.00
414,Ahumada,Thealoz Duo x 10 mL Soluci\u00f3n Oft\u00e1lmica,79655,28895.00,28895.00
415,Ahumada,Nutrend Carbosnack Green Apple x 50 g Gel en Tubo,88766,1995.00,1995.00
416,Ahumada,N/A,N/A,N/A,N/A
417,Ahumada,N/A,N/A,N/A,N/A
418,Ahumada,Ipson-D Forte x 120 mL Suspensi\u00f3n Oral,44448,19995.00,19995.00
419,Ahumada,Mustela Crema Facial Hydra Bebe x 40 mL,88588,5349.00,5349.00
420,Ahumada,Kem Bebida Botella Pi\u00f1a x 500 mL,19176,1599.00,1599.00
421,Ahumada,Pepsi Light Bebida Botella x 500 mL,19875,1699.00,1699.00
422,Ahumada,"OZEMPIC SEMAGLUTIDA 2\/1,5ML JERINGA PRELLENADA",88319,164395.00,164395.00
423,Ahumada,"Jardiance Duo 12,5 mg\/1000 mg x 60 Comprimidos Recubiertos",83634,48395.00,48395.00
424,Ahumada,"Siccafluid 2,5 mg\/g x 10 g Gel Oft\u00e1lmico",62651,22895.00,22895.00
425,Ahumada,"Siccafluid 2,5 mg\/g x 10 g Gel Oft\u00e1lmico",62651,22895.00,22895.00
426,Ahumada,"Jardiance Duo 12,5 mg\/1000 mg x 60 Comprimidos Recubiertos",83634,48395.00,48395.00
427,Ahumada,"Jardiance Duo 12,5 mg\/1000 mg x 60 Comprimidos Recubiertos",83634,48395.00,48395.00
428,Ahumada,"Jardiance Duo 12,5 mg\/1000 mg x 60 Comprimidos Recubiertos",83634,48395.00,48395.00
429,Ahumada,N/A,N/A,N/A,N/A
430,Ahumada,N/A,N/A,N/A,N/A
431,Ahumada,Spasmodox 40 mg x 30 Comprimidos Recubiertos,75416,21495.00,21495.00
432,Ahumada,Spasmodox 40 mg x 30 Comprimidos Recubiertos,75416,21495.00,21495.00
433,Ahumada,Engystol x 50 Comprimidos,49937,19295.00,19295.00
434,Ahumada,Engystol x 50 Comprimidos,49937,19295.00,19295.00
435,Ahumada,Foille x 28 g Ung\u00fcento T\u00f3pico,174,5595.00,5595.00
436,Ahumada,Foille x 28 g Ung\u00fcento T\u00f3pico,174,5595.00,5595.00
437,Ahumada,Flu-Sure Susp. Oft. Fco. 5ml.,81745,22495.00,22495.00
438,Ahumada,Flu-Sure Susp. Oft. Fco. 5ml.,81745,22495.00,22495.00
439,Ahumada,N/A,N/A,N/A,N/A
440,Ahumada,Pedialyte 60 Sabor Uva x 500 mL Solucion Oral,71573,5195.00,5195.00
441,Ahumada,Ivercrem 1 % x 30 g Crema Topica,86914,24995.00,24995.00
442,Ahumada,Ivercrem 1 % x 30 g Crema Topica,86914,24995.00,24995.00
443,Ahumada,N/A,N/A,N/A,N/A
444,Ahumada,N/A,N/A,N/A,N/A
445,Ahumada,Eutirox 75 mcg x 50 Comprimidos,9376,11445.00,11445.00
446,Ahumada,Eutirox 75 mcg x 50 Comprimidos,9376,11445.00,11445.00
447,Ahumada,Agujas Insupen 32 Extreme De 4 Mm X5,89328,995.00,995.00
448,Ahumada,Aguja Penfill Desechable 31G x 5 mm x 5 Unidades,42365,2095.00,2095.00
449,Ahumada,Veet Crema Depilatoria Axila & Bikini Piel Normal 25gr,88664,2299.00,2299.00
450,Ahumada,Neolucid Ultra HR x 50 g Crema,64341,23295.00,23295.00
451,Ahumada,Neolucid Ultra HR x 50 g Crema,64341,23295.00,23295.00
452,Ahumada,jab\u00f3n facial en barra neutrogena antiacn\u00e9 100 g,3769,3999.00,3999.00
453,Ahumada,Simitri 145Mg\/40Mg 30Comp Rec,87196,28795.00,28795.00
454,Ahumada,Simitri 145Mg\/40Mg 30Comp Rec,87196,28795.00,28795.00
455,Ahumada,Vytorin 10 mg\/20 mg x 28 Comprimidos,45023,50895.00,50895.00
456,Ahumada,Vytorin 10 mg\/20 mg x 28 Comprimidos,45023,50895.00,50895.00
457,Ahumada,Gotas Facial Loreal Sublime Bronze 30ml,90042,11399.00,11399.00
458,Ahumada,Pigeon Extractor Leche Con Manilla B\u00e1sico 1 x 1 Unidad,86881,33399.00,33399.00
459,Ahumada,Pigeon Formador De Pez\u00f3n x 1 Unidad,4597,10099.00,10099.00
460,Ahumada,Elemental B x 60 Comprimidos Recubiertos,83401,9495.00,9495.00
461,Ahumada,Ludium 5 mg x 30 Comprimidos Recubiertos,86686,53995.00,53995.00
462,Ahumada,Ludium 5 mg x 30 Comprimidos Recubiertos,86686,53995.00,53995.00
463,Ahumada,Daflon 500 mg x 60 Comprimidos Recubiertos,20348,73095.00,73095.00
464,Ahumada,Daflon 500 mg x 60 Comprimidos Recubiertos,20348,73095.00,73095.00
465,Ahumada,Jeringa De Insulina 30 UI x 10 Unidades,44168,2595.00,2595.00
466,Ahumada,Jeringa De Insulina 30 UI x 10 Unidades,44168,2595.00,2595.00
467,Ahumada,Vitaday 1000 mg x 20 Comprimidos Efervescentes,87793,2895.00,2895.00
468,Ahumada,N/A,N/A,N/A,N/A
469,Ahumada,Citracal Max x 60 Comprimidos Recubiertos,72048,12595.00,12595.00
470,Ahumada,Citracal Max x 60 Comprimidos Recubiertos,72048,12595.00,12595.00
471,Ahumada,Cerelac Cereal 5 Cereales Etapa 2 x 400 g,41876,4249.00,4249.00
472,Ahumada,Cerelac Cereal 5 Cereales Etapa 2 x 400 g,41876,4249.00,4249.00
473,Ahumada,"Watts Nectar Botella Durazno x 1,5 L",32290005,1599.00,1599.00
474,Ahumada,Pasta Lassar Oficinal x 100 g Ung\u00fcento Topico,85346,2445.00,2445.00
475,Ahumada,Vaselina Solida Oficinal x 100 g Uso Topico,85342,1795.00,1795.00
476,Ahumada,Vaselina Solida Oficinal x 100 g Uso Topico,85342,1795.00,1795.00
477,Ahumada,Ambrosoli Gomitas Ambrosito x 100 g,13673,1999.00,1999.00
478,Ahumada,Ambrosoli Gomitas Ambrosito x 100 g,13673,1999.00,1999.00
479,Ahumada,Piascledine x 30 C\u00e1psulas,63574,27695.00,27695.00
480,Ahumada,Piascledine x 30 C\u00e1psulas,63574,27695.00,27695.00
481,Ahumada,Sprainer T4 O x 30 Sachets Soluci\u00f3n Espumosa Para Limpieza De P\u00e1rpados Y Pesta\u00f1as,85613,19195.00,19195.00
482,Ahumada,N/A,N/A,N/A,N/A
483,Ahumada,N/A,N/A,N/A,N/A
484,Ahumada,Options P\u00e9talos Desmaquillantes x 80 Unidades,82097,1399.00,1399.00
485,Ahumada,Options P\u00e9talos Desmaquillantes x 80 Unidades,82097,1399.00,1399.00
486,Ahumada,N/A,N/A,N/A,N/A
487,Ahumada,N/A,N/A,N/A,N/A
488,Ahumada,Abrilar 35 mg\/5 mL x 100 mL Jarabe,26896,4595.00,4595.00
489,Ahumada,Abrilar 35 mg\/5 mL x 100 mL Jarabe,26896,4595.00,4595.00
490,Ahumada,Vichy Desodorante Roll On Intense Pespirant Treatment x 50 mL,26811,14199.00,14199.00
491,Ahumada,Vichy Desodorante Stress Resist x 50 mL,87580,15299.00,15299.00
492,Ahumada,N/A,N/A,N/A,N/A
493,Ahumada,Cetaphil Loci\u00f3n Sun After Sun Repair x 100 mL,77271,14099.00,14099.00
494,Ahumada,N/A,N/A,N/A,N/A
495,Ahumada,N/A,N/A,N/A,N/A
496,Ahumada,Launol x 60 mL Shampoo,243,6695.00,6695.00
497,Ahumada,Launol x 60 mL Shampoo,243,6695.00,6695.00
498,Ahumada,Migranol x 10 Comprimidos Recubiertos,1440,1945.00,1945.00
499,Ahumada,N/A,N/A,N/A,N/A
500,Ahumada,N/A,N/A,N/A,N/A
501,Ahumada,N/A,N/A,N/A,N/A
502,Ahumada,Muno Start x 30 Polvo en Sobres,86690,29145.00,29145.00
503,Ahumada,Vichy Desodorante Roll On Intense Pespirant Treatment x 50 mL,26811,14199.00,14199.00
504,Ahumada,HIGIENE INTIMA EUCERIN 250 ML,41675,10149.00,10149.00
505,Ahumada,Pervioral 500 mg x 42 Comprimidos Recubiertos,85570,50195.00,50195.00
506,Ahumada,Pervioral 500 mg x 42 Comprimidos Recubiertos,85570,50195.00,50195.00
507,Ahumada,N/A,N/A,N/A,N/A
508,Ahumada,N/A,N/A,N/A,N/A
509,Ahumada,N/A,N/A,N/A,N/A
510,Ahumada,"Colchicina 0,5 mg x 40 Comprimidos",534,2595.00,2595.00
511,Ahumada,"Colchicina 0,5 mg x 40 Comprimidos",534,2595.00,2595.00
512,Ahumada,Avent Chupete Silicona Transparente 0 A 6 Meses x 2 Unidades,72904,11299.00,11299.00
513,Ahumada,Nutrend Carbosnack Green Apple x 50 g Gel en Tubo,88766,1995.00,1995.00
514,Ahumada,Nutrend Carbosnack Green Apple x 50 g Gel en Tubo,88766,1995.00,1995.00
515,Ahumada,Vichy Homme Antitranpirante Roll On x 60 mL,64410,14199.00,14199.00
516,Ahumada,Vichy Homme Antitranpirante Roll On x 60 mL,64410,14199.00,14199.00
517,Ahumada,N/A,N/A,N/A,N/A
518,Ahumada,Lertus 75 mg\/3 mL x 5 Ampollas Soluci\u00f3n Inyectable,7279,19095.00,19095.00
519,Ahumada,Pack Sh 400 + Aco 300 Pantene Rest 2un,88233,5199.00,5199.00
520,Ahumada,Isdin Toallitas Acniben\u00ae Minimizador De Imperfecciones Localizadas x 30 Unidades,64623,10999.00,10999.00
521,Ahumada,Isdin Toallitas Acniben\u00ae Minimizador De Imperfecciones Localizadas x 30 Unidades,64623,10999.00,10999.00
522,Ahumada,Vastarel MR x 30 Comprimidos Recubiertos De Liberaci\u00f3n Prolongada,47989,21295.00,21295.00
523,Ahumada,Vastarel MR x 30 Comprimidos Recubiertos De Liberaci\u00f3n Prolongada,47989,21295.00,21295.00
524,Ahumada,Cotidian Toallitas H\u00famedas Extra Grande x 60 Unidades,80550,4845.00,4845.00
525,Ahumada,"Gotely Duo 0,5mg\/0,4 mg x 30 C\u00e1psulas Con Gr\u00e1nulos De Liberaci\u00f3n Sostenida",78934,32695.00,32695.00
526,Ahumada,"Gotely Duo 0,5mg\/0,4 mg x 30 C\u00e1psulas Con Gr\u00e1nulos De Liberaci\u00f3n Sostenida",78934,32695.00,32695.00
527,Ahumada,Vichy Shampoo Dercos Anticaspa Grasa x 390 mL,83905,18699.00,18699.00
528,Ahumada,N/A,N/A,N/A,N/A
529,Ahumada,S-26 Formula Gold Tarro x 900 g,20253,27399.00,27399.00
530,Ahumada,Ap\u00f3sitos Transparentes Tegaderm 10x12cms,6159,14695.00,14695.00
531,Ahumada,Ap\u00f3sitos Transparentes Tegaderm 10x12cms,6159,14695.00,14695.00
532,Ahumada,Memanvitae 10 mg x 56 Comprimidos Recubiertos,82704,27995.00,27995.00
533,Ahumada,Memanvitae 10 mg x 56 Comprimidos Recubiertos,82704,27995.00,27995.00
534,Ahumada,N/A,N/A,N/A,N/A
535,Ahumada,N/A,N/A,N/A,N/A
536,Ahumada,"Flamir 0,3 % x 30 g Gel Topico",73895,24695.00,24695.00
537,Ahumada,Acneral 20mg. Caja 30 Cap. Blandas,61134,43995.00,43995.00
538,Ahumada,N/A,N/A,N/A,N/A
539,Ahumada,N/A,N/A,N/A,N/A
540,Ahumada,Hawaiian Tropic Protector Solar Carrot FPS 10 x 240 mL,20073,11499.00,11499.00
541,Ahumada,Test Covid Antigeno Nasal Kit X 5 Test,90041,49995.00,49995.00
542,Ahumada,Alcohol Desnaturalizado 70% x 1000 mL Solucion Topica,88379,3995.00,3995.00
543,Ahumada,Alcohol Desnaturalizado 70% x 1000 mL Solucion Topica,88379,3995.00,3995.00
544,Ahumada,Alcohol Desnaturalizado 70% x 1000 mL Solucion Topica,88379,3995.00,3995.00
545,Ahumada,Aciclovir 5 % x 5 g Crema D\u00e9rmica,27,1945.00,1945.00
546,Ahumada,Aciclovir 5 % x 5 g Crema D\u00e9rmica,27,1945.00,1945.00
547,Ahumada,No 7 Delineador De Labios Precision Red x 1 Unidad,81246001,9899.00,9899.00
548,Ahumada,Viternum Vitaminado x 125 mL Solucion Para Preparacion Extemporanea,8935,23695.00,23695.00
549,Ahumada,Viternum Vitaminado x 125 mL Solucion Para Preparacion Extemporanea,8935,23695.00,23695.00
550,Ahumada,Colgate Pack Seda Dental 50 m x 1 Pack,66540,5849.00,5849.00
551,Ahumada,Izofran Zydis 4mg. Caja 10 Tab.,41087,81495.00,81495.00
552,Ahumada,Izofran Zydis 4mg. Caja 10 Tab.,41087,81495.00,81495.00
553,Ahumada,Limpieza Cerave Aceite Espumoso Hidratacion 473ml,90195,12699.00,12699.00
554,Ahumada,Claragine x 16 Comprimidos De DiSoluci\u00f3n Bucal,36732,2595.00,2595.00
555,Ahumada,Claragine x 16 Comprimidos De DiSoluci\u00f3n Bucal,36732,2595.00,2595.00
556,Ahumada,Cachantun Bebida Botella Gasificada x 500 mL,17448,1149.00,1149.00
557,Ahumada,N/A,N/A,N/A,N/A
558,Ahumada,N/A,N/A,N/A,N/A
559,Ahumada,Progendo 200 mg x 30 C\u00e1psulas Blandas,47245,23095.00,23095.00
560,Ahumada,Progendo 200 mg x 30 C\u00e1psulas Blandas,47245,23095.00,23095.00
561,Ahumada,Creon 25000 UI x 50 C\u00e1psulas Con Gr\u00e1nulos De Recubrimiento Ent\u00e9rico,71085,74495.00,74495.00
562,Ahumada,Creon 25000 UI x 50 C\u00e1psulas Con Gr\u00e1nulos De Recubrimiento Ent\u00e9rico,71085,74495.00,74495.00
563,Ahumada,Options Quita Esmalte Oleoso Herbal x 110 mL,72565,1599.00,1599.00
564,Ahumada,Ritmocor 300 Mg. Caja 40 Comp.,89625,41495.00,41495.00
565,Ahumada,Ritmocor 300 Mg. Caja 40 Comp.,89625,41495.00,41495.00
566,Ahumada,Diondel 100 mg x 50 Comprimidos,73181,39495.00,39495.00
567,Ahumada,Diondel 100 mg x 50 Comprimidos,73181,39495.00,39495.00
568,Ahumada,Placa Anti-Bruxismo Mandibular x 1 Unidad,72071,22395.00,22395.00
569,Ahumada,Placa Anti-Bruxismo Mandibular x 1 Unidad,72071,22395.00,22395.00
570,Ahumada,Mascarilla 3ply Elite 20un,89370,4995.00,4995.00
571,Ahumada,Placa Anti-Bruxismo Mandibular x 1 Unidad,72071,22395.00,22395.00
572,Ahumada,Placa Anti-Bruxismo Mandibular x 1 Unidad,72071,22395.00,22395.00
573,Ahumada,SOPHIPREN OFTENO 1% FCO.5 ML,50580,20495.00,20495.00
574,Ahumada,Naticare Supra x 30 C\u00e1psulas,85092,16195.00,16195.00
575,Ahumada,Naticare Supra x 30 C\u00e1psulas,85092,16195.00,16195.00
576,Ahumada,Naticare Supra x 30 C\u00e1psulas,85092,16195.00,16195.00
577,Ahumada,Pigeon Aspirador Nasal Con Deposito x 1 Unidad,86875,11999.00,11999.00
578,Ahumada,Pigeon Aspirador Nasal Con Deposito x 1 Unidad,86875,11999.00,11999.00
579,Ahumada,Limpiador de Heridas,72895,4995.00,4995.00
580,Ahumada,Limpiador de Heridas,72895,4995.00,4995.00
581,Ahumada,N/A,N/A,N/A,N/A
582,Ahumada,Leukoplast Tela Adhesiva 2.5cm x 5m 1 Und.,3597,6695.00,6695.00
583,Ahumada,"Cinta Adhesiva Protectora de Pies 2,54cm x 4,57m",82322,4895.00,4895.00
584,Ahumada,"Cinta Adhesiva Micropore Piel 12,5mm x 9,1mts",17345,7495.00,7495.00
585,Ahumada,Medrol 16 mg x 14 Comprimidos,4347,51895.00,51895.00
586,Ahumada,Elixine 80 mg\/15 mL x 250 mL Soluci\u00f3n Oral,8555,23895.00,23895.00
587,Ahumada,Dove Antitranspirante Roll On Invisible Dry x 50 mL,50321,3699.00,3699.00
588,Ahumada,"Avamys 27,5 mcg\/Dosis x 120 Dosis Suspensi\u00f3n Para Nebulizacion Nasal",62070,20595.00,20595.00
589,Ahumada,SAE Adulto x 6 Supositorios,2401,13595.00,13595.00
590,Ahumada,Mecolzine 500 mg x 100 Comprimidos Con Recubrimiento Ent\u00e9rico,72527,76695.00,76695.00
591,Ahumada,Mecolzine 500 mg x 100 Comprimidos Con Recubrimiento Ent\u00e9rico,72527,76695.00,76695.00
592,Ahumada,Ambrosoli Caramelo Full Lim\u00f3n x 27 g,41443,899.00,899.00
593,Ahumada,Ladysoft Tampon Regular Medio x 8 Unidades,76168001,2799.00,2799.00
594,Ahumada,GUANTES DE VINILO TALLA L CS 100 Unidades,89055,12095.00,12095.00
595,Ahumada,N/A,N/A,N/A,N/A
596,Ahumada,Vantux Max x 60 C\u00e1psulas,66047,19195.00,19195.00
597,Ahumada,Vantux Max x 60 C\u00e1psulas,66047,19195.00,19195.00
598,Ahumada,Pantene Espuma Peinado Rizos Definidos x 227 g,71444,4199.00,4199.00
599,Ahumada,Aerochamber Plus Child x 1 Unidad,87388,33195.00,33195.00
600,Ahumada,Huggies Pa\u00f1al Natural Care P x 34 Unidades,87431,9599.00,9599.00
601,Ahumada,VASO ESTER BENTLEY COPA MENSTRUAL 1U,88141,9599.00,9599.00
602,Ahumada,N/A,N/A,N/A,N/A
603,Ahumada,N/A,N/A,N/A,N/A
